,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score,landing_rate
4900,ID_647,333519,,,2204,,,,,,,,,
4901,ID_1198,333519,,,2084,,,,,,,,,
4902,ID_2589,333346,250.0,300.0,11712,12.0,10.0,3.0,1.0,38.52173913043478,,,,83.33
4903,ID_4384,333519,,,2535,,,,,,,,,
4904,ID_2733,333519,250.0,300.0,33193,151.0,133.0,51.0,6.0,59.77090909090909,,,,88.08
4905,ID_4475,333519,250.0,300.0,3373,5.0,3.0,1.0,,49.0,,,,60.0
4906,ID_338,333346,,,14644,,,,,,,,,
4907,ID_3833,333519,,,5020,,,,,,,,,
4908,ID_298,333519,250.0,300.0,2057,7.0,7.0,5.0,,53.75,,,,100.0
4909,ID_3785,333519,250.0,300.0,7551,1.0,0.0,0.0,1.0,47.0,,,,0.0
4910,ID_1120,333346,250.0,300.0,4967,16.0,15.0,2.0,,64.0,,,,93.75
4911,ID_1537,333346,250.0,300.0,2430,3.0,3.0,2.0,,32.0,,,,100.0
4912,ID_1917,333346,250.0,300.0,3319,2.0,2.0,0.0,,59.0,,,,100.0
4913,ID_3441,333346,250.0,300.0,9876,5.0,4.0,1.0,,102.57142857142856,,,,80.0
4914,ID_2553,333346,250.0,300.0,5590,17.0,14.0,6.0,,80.04761904761905,,,,82.35
4915,ID_1578,333346,250.0,300.0,2750,9.0,8.0,6.0,,57.61538461538461,,,,88.89
4916,ID_2831,333346,250.0,300.0,2359,1.0,1.0,0.0,1.0,119.0,,,,100.0
4917,ID_4569,333346,250.0,300.0,6845,9.0,6.0,1.0,2.0,67.13333333333334,,,,66.67
4918,ID_316,333346,250.0,300.0,3257,3.0,2.0,0.0,,69.33333333333333,,,,66.67
4919,ID_1599,333519,,,4602,,,,,,,,,
4920,ID_4504,333346,,,3424,,,,,,,,,
4921,ID_4494,333519,,,2694,,,,,,,,,
4922,ID_241,333346,,,4397,,,,1.0,,,,,
4923,ID_2937,333519,250.0,300.0,3093,5.0,5.0,2.0,,67.2,,,,100.0
4924,ID_1955,333519,250.0,300.0,8266,12.0,12.0,6.0,,51.9375,,,,100.0
4925,ID_220,333519,250.0,300.0,2623,1.0,0.0,0.0,,8.0,,,,0.0
4926,ID_4463,333519,250.0,300.0,2480,3.0,3.0,3.0,,78.66666666666667,,,,100.0
4927,ID_1825,333519,250.0,300.0,9595,31.0,28.0,12.0,11.0,73.13846153846154,,,,90.32
4928,ID_3345,333519,250.0,300.0,43159,105.0,96.0,38.0,3.0,59.767195767195766,,,,91.43
4929,ID_2545,333519,250.0,300.0,24038,40.0,37.0,16.0,1.0,58.5,,,,92.5
4930,ID_2205,333519,250.0,300.0,2545,1.0,1.0,0.0,,118.0,,,,100.0
4931,ID_3678,333519,250.0,300.0,6410,9.0,6.0,5.0,2.0,72.0,,,,66.67
4932,ID_2344,333346,250.0,300.0,2588,5.0,4.0,2.0,1.0,81.4,,,,80.0
4933,ID_2643,333519,,,2121,,,,,,,,,
4934,ID_4164,333519,,,5723,,,,,,,,,
4935,ID_1880,333519,250.0,300.0,5135,2.0,2.0,2.0,,59.0,,,,100.0
4936,ID_2085,333519,250.0,300.0,8359,19.0,15.0,8.0,13.0,54.0,,,,78.95
4937,ID_3443,333519,250.0,300.0,80236,79.0,66.0,25.0,5.0,62.63157894736842,,,,83.54
4938,ID_1012,333519,250.0,300.0,15207,6.0,4.0,2.0,,54.625,,,,66.67
4939,ID_1691,333519,250.0,300.0,3945,3.0,3.0,2.0,1.0,86.0,,,,100.0
4940,ID_2599,333519,250.0,300.0,5673,11.0,10.0,1.0,6.0,77.9047619047619,,,,90.91
4941,ID_739,333519,250.0,300.0,7688,20.0,19.0,8.0,3.0,70.96666666666667,,,,95.0
4942,ID_2684,333519,250.0,300.0,4533,6.0,6.0,3.0,1.0,69.33333333333333,,,,100.0
4943,ID_304,333519,250.0,300.0,2533,2.0,0.0,0.0,1.0,77.0,,,,0.0
4944,ID_936,333519,250.0,300.0,12009,26.0,20.0,10.0,1.0,59.54166666666666,,,,76.92
4945,ID_232,333519,250.0,300.0,2345,4.0,4.0,3.0,,88.75,,,,100.0
4946,ID_2760,333519,250.0,300.0,3163,7.0,7.0,4.0,1.0,57.333333333333336,,,,100.0
4947,ID_138,333519,250.0,300.0,2354,2.0,2.0,1.0,,78.5,,,,100.0
4948,ID_2871,333519,250.0,300.0,7886,1.0,1.0,1.0,,4.0,,,,100.0
4949,ID_1266,333519,250.0,300.0,4629,5.0,4.0,1.0,,39.0,,,,80.0
4950,ID_2341,333519,250.0,300.0,4026,4.0,3.0,0.0,1.0,44.0,,,,75.0
4951,ID_4105,333519,250.0,300.0,29673,78.0,70.0,21.0,2.0,73.77922077922078,,,,89.74
4952,ID_4413,333519,,,3789,,,,,,,,,
4953,ID_4592,333519,250.0,300.0,44948,22.0,19.0,6.0,2.0,45.51724137931034,,,,86.36
4954,ID_920,333519,,,2714,,,,,,,,,
4955,ID_4186,333519,250.0,300.0,8446,5.0,2.0,0.0,,70.0,,,,40.0
4956,ID_1888,333519,250.0,300.0,10751,86.0,70.0,23.0,,54.40217391304348,,,,81.4
4957,ID_2862,333519,250.0,300.0,2592,1.0,1.0,1.0,,59.0,,,,100.0
4958,ID_808,333519,250.0,300.0,4550,2.0,1.0,1.0,2.0,46.0,,,,50.0
4959,ID_599,333346,250.0,300.0,5267,2.0,2.0,0.0,4.0,58.5,,,,100.0
4960,ID_2872,333346,250.0,300.0,2227,9.0,6.0,2.0,,35.0,,,,66.67
4961,ID_1784,333346,250.0,300.0,2423,12.0,7.0,3.0,,96.33333333333331,,,,58.33
4962,ID_2019,333519,250.0,300.0,7594,20.0,18.0,8.0,2.0,57.23076923076923,,,,90.0
4963,ID_3803,333519,250.0,300.0,3119,5.0,5.0,1.0,,60.0,,,,100.0
4964,ID_487,333519,250.0,300.0,13146,13.0,13.0,7.0,2.0,62.41176470588236,,,,100.0
4965,ID_321,333519,250.0,300.0,2800,12.0,0.0,0.0,1.0,40.92307692307692,,,,0.0
4966,ID_1649,333519,250.0,300.0,8775,2.0,2.0,1.0,1.0,41.5,,,,100.0
4967,ID_1131,333346,250.0,300.0,2075,2.0,0.0,0.0,1.0,46.5,,,,0.0
4968,ID_2320,333346,250.0,300.0,40207,10.0,7.0,4.0,,47.75,,,,70.0
4969,ID_1925,333346,250.0,300.0,6249,18.0,18.0,11.0,,89.9,,,,100.0
4970,ID_715,333346,250.0,300.0,16889,19.0,17.0,6.0,1.0,83.20408163265306,,,,89.47
4971,ID_3381,333346,250.0,300.0,7331,8.0,6.0,2.0,,53.6,,,,75.0
4972,ID_10,333346,250.0,300.0,2978,16.0,12.0,3.0,2.0,58.19047619047619,,,,75.0
4973,ID_3137,333519,,,3319,,,,,,,,,
4974,ID_948,333519,250.0,300.0,2971,17.0,17.0,10.0,1.0,59.47619047619048,,,,100.0
4975,ID_191,333519,250.0,300.0,10246,6.0,2.0,1.0,4.0,14.8,,,,33.33
4976,ID_91,333519,250.0,300.0,5480,5.0,4.0,0.0,,60.5,,,,80.0
4977,ID_968,333519,250.0,300.0,14767,14.0,11.0,2.0,,58.266666666666666,,,,78.57
4978,ID_1799,333519,250.0,300.0,9653,9.0,7.0,2.0,,55.47619047619048,,,,77.78
4979,ID_671,333519,250.0,300.0,17533,17.0,15.0,5.0,2.0,51.875,,,,88.24
4980,ID_1098,333519,250.0,300.0,5061,7.0,6.0,4.0,,66.26315789473684,,,,85.71
4981,ID_4431,333519,250.0,300.0,90269,27.0,24.0,6.0,1.0,58.108108108108105,,,,88.89
4982,ID_2013,333519,250.0,300.0,28340,9.0,8.0,4.0,2.0,54.72727272727273,,,,88.89
4983,ID_3708,333519,250.0,300.0,6068,7.0,5.0,4.0,,70.11111111111111,,,,71.43
4984,ID_3284,333519,250.0,300.0,14085,3.0,0.0,0.0,4.0,52.5,,,,0.0
4985,ID_3637,333519,250.0,300.0,11077,40.0,32.0,17.0,1.0,63.77586206896552,,,,80.0
4986,ID_1744,333519,250.0,300.0,15205,45.0,39.0,16.0,11.0,63.56,,,,86.67
4987,ID_1419,333519,250.0,300.0,10615,26.0,24.0,7.0,,59.08695652173913,,,,92.31
4988,ID_2816,333519,250.0,300.0,8516,8.0,7.0,3.0,,67.0,,,,87.5
4989,ID_51,333519,250.0,300.0,11361,16.0,3.0,3.0,,53.92,,,,18.75
4990,ID_2655,333519,250.0,300.0,3522,34.0,33.0,6.0,,43.64383561643836,,,,97.06
4991,ID_1600,333519,250.0,300.0,2988,7.0,7.0,1.0,1.0,76.73684210526316,,,,100.0
4992,ID_2574,333519,250.0,300.0,2078,2.0,1.0,1.0,3.0,52.0,,,,50.0
4993,ID_1554,333346,250.0,300.0,11652,55.0,40.0,16.0,3.0,60.34883720930232,,,,72.73
4994,ID_2853,333346,250.0,300.0,5958,10.0,5.0,1.0,3.0,50.16666666666666,,,,50.0
4995,ID_1622,333346,250.0,300.0,5598,5.0,5.0,4.0,,43.0,,,,100.0
4996,ID_2156,333346,250.0,300.0,4576,15.0,9.0,3.0,1.0,59.73913043478261,,,,60.0
4997,ID_4159,333346,250.0,300.0,9659,23.0,19.0,12.0,3.0,75.54054054054055,,,,82.61
4998,ID_1443,333519,250.0,300.0,28337,12.0,8.0,5.0,,72.77777777777777,,,,66.67
4999,ID_3246,333519,250.0,300.0,4801,2.0,2.0,1.0,,59.5,,,,100.0
5000,ID_734,333519,250.0,300.0,4837,9.0,6.0,3.0,,27.5,,,,66.67
5001,ID_2564,333519,,,2495,,,,,,,,,
5002,ID_3408,333346,250.0,300.0,34853,18.0,16.0,8.0,3.0,70.5,,,,88.89
5003,ID_1376,333519,250.0,300.0,10012,11.0,10.0,3.0,,44.66666666666666,,,,90.91
5004,ID_385,333519,250.0,300.0,5108,8.0,6.0,2.0,,63.21428571428572,,,,75.0
5005,ID_2089,333519,250.0,300.0,2823,3.0,2.0,2.0,,59.0,,,,66.67
5006,ID_1803,333519,250.0,300.0,7706,19.0,15.0,5.0,1.0,64.66666666666667,,,,78.95
5007,ID_2265,333519,250.0,300.0,13145,27.0,19.0,7.0,2.0,66.41935483870968,,,,70.37
5008,ID_1585,333519,250.0,300.0,3874,2.0,2.0,2.0,,73.0,,,,100.0
5009,ID_1086,333519,,,7086,,,,36.0,,,,,
5010,ID_2514,333519,,,2991,,,,,,,,,
5011,ID_4411,333346,250.0,300.0,4134,7.0,6.0,3.0,,69.0,,,,85.71
5012,ID_2660,333346,250.0,300.0,26187,7.0,7.0,4.0,1.0,54.85714285714285,,,,100.0
5013,ID_3631,333346,250.0,300.0,6708,8.0,6.0,3.0,1.0,64.125,,,,75.0
5014,ID_1646,333519,250.0,300.0,2360,4.0,4.0,1.0,1.0,92.7,,,,100.0
5015,ID_2920,333519,250.0,300.0,3964,3.0,1.0,1.0,,54.0,,,,33.33
5016,ID_1931,333519,,,2528,,,,,,,,,
5017,ID_3132,333519,250.0,300.0,8100,11.0,2.0,1.0,13.0,58.84615384615385,,,,18.18
5018,ID_2185,333519,250.0,300.0,4215,5.0,4.0,0.0,,55.588235294117645,,,,80.0
5019,ID_2539,333519,250.0,300.0,20306,30.0,21.0,7.0,,38.48837209302326,,,,70.0
5020,ID_1493,333346,250.0,300.0,2371,4.0,2.0,1.0,1.0,60.0,,,,50.0
5021,ID_709,333346,250.0,300.0,23419,89.0,71.0,33.0,11.0,70.01438848920863,,,,79.78
5022,ID_332,333519,250.0,300.0,6632,5.0,5.0,3.0,,59.142857142857146,,,,100.0
5023,ID_954,333519,250.0,300.0,6388,3.0,2.0,1.0,,90.0,,,,66.67
5024,ID_3310,333519,250.0,300.0,17528,56.0,48.0,14.0,4.0,63.19791666666666,,,,85.71
5025,ID_835,333519,250.0,300.0,4834,2.0,0.0,0.0,7.0,12.5,,,,0.0
5026,ID_1736,333519,250.0,300.0,27895,3.0,3.0,2.0,,8.0,,,,100.0
5027,ID_2674,333519,250.0,300.0,12998,24.0,21.0,8.0,1.0,76.6,,,,87.5
5028,ID_2361,333519,250.0,300.0,7443,5.0,2.0,1.0,2.0,94.0,,,,40.0
5029,ID_2836,333519,250.0,300.0,3875,1.0,0.0,0.0,,59.0,,,,0.0
5030,ID_2405,333519,250.0,300.0,2537,4.0,2.0,0.0,,69.0,,,,50.0
5031,ID_300,333519,250.0,300.0,4234,23.0,20.0,6.0,,58.23076923076923,,,,86.96
5032,ID_796,333519,250.0,300.0,7510,1.0,1.0,1.0,,57.0,,,,100.0
5033,ID_3960,333519,250.0,300.0,6304,3.0,3.0,1.0,,54.0,,,,100.0
5034,ID_4090,333346,250.0,300.0,2595,1.0,1.0,1.0,,60.0,,,,100.0
5035,ID_2908,333346,250.0,300.0,2780,1.0,1.0,1.0,,53.0,,,,100.0
5036,ID_128,333346,250.0,300.0,7503,1.0,0.0,0.0,2.0,116.0,,,,0.0
5037,ID_4598,333346,250.0,300.0,13246,20.0,20.0,5.0,2.0,60.892857142857146,,,,100.0
5038,ID_626,333519,,,13783,,,,,,,,,
5039,ID_1979,333519,,,2621,,,,,,,,,
5040,ID_3729,333346,250.0,300.0,6709,2.0,2.0,1.0,1.0,59.0,,,,100.0
5041,ID_4587,333346,250.0,300.0,4921,28.0,24.0,11.0,1.0,67.57407407407408,,,,85.71
5042,ID_3784,333346,250.0,300.0,5956,33.0,27.0,9.0,,58.71794871794872,,,,81.82
5043,ID_3243,333346,250.0,300.0,4346,1.0,1.0,0.0,,14.0,,,,100.0
5044,ID_3604,333346,250.0,300.0,4217,3.0,3.0,2.0,,42.66666666666666,,,,100.0
5045,ID_1038,333346,250.0,300.0,3545,10.0,7.0,4.0,5.0,60.3,,,,70.0
5046,ID_772,333346,250.0,300.0,13454,11.0,7.0,6.0,2.0,58.46153846153846,,,,63.64
5047,ID_1926,333346,250.0,300.0,3050,18.0,15.0,15.0,,68.55263157894737,,,,83.33
5048,ID_4539,333346,250.0,300.0,3019,7.0,7.0,4.0,,62.57142857142857,,,,100.0
5049,ID_629,333346,250.0,300.0,3897,1.0,1.0,0.0,2.0,60.0,,,,100.0
5050,ID_1965,333346,250.0,300.0,81245,28.0,19.0,13.0,1.0,46.91176470588236,,,,67.86
5051,ID_2476,333346,250.0,300.0,5150,4.0,1.0,1.0,8.0,50.0,,,,25.0
5052,ID_3323,333519,250.0,300.0,56285,187.0,146.0,41.0,15.0,64.0,,,,78.07
5053,ID_2935,333519,250.0,300.0,4173,30.0,30.0,9.0,2.0,72.07894736842105,,,,100.0
5054,ID_3249,333346,250.0,300.0,44760,9.0,9.0,7.0,1.0,53.30769230769231,,,,100.0
5055,ID_3504,333346,250.0,300.0,5810,4.0,4.0,0.0,,66.75,,,,100.0
5056,ID_1207,333346,250.0,300.0,5627,22.0,15.0,9.0,1.0,51.69230769230769,,,,68.18
5057,ID_1656,333346,250.0,300.0,6567,1.0,0.0,0.0,,60.0,,,,0.0
5058,ID_2827,333519,250.0,300.0,17120,15.0,15.0,9.0,,58.82608695652174,,,,100.0
5059,ID_3435,333519,,,2121,,,,1.0,,,,,
5060,ID_3912,333519,250.0,300.0,7449,50.0,42.0,17.0,2.0,67.67123287671232,,,,84.0
5061,ID_3540,333519,250.0,300.0,7312,10.0,10.0,2.0,,57.0625,,,,100.0
5062,ID_2282,333519,250.0,300.0,3580,7.0,7.0,3.0,,63.333333333333336,,,,100.0
5063,ID_4440,333519,250.0,300.0,10021,22.0,20.0,7.0,2.0,65.91666666666667,,,,90.91
5064,ID_2109,333519,250.0,300.0,105308,40.0,24.0,4.0,31.0,65.88524590163935,,,,60.0
5065,ID_3922,333519,250.0,300.0,3274,8.0,7.0,5.0,2.0,65.75,,,,87.5
5066,ID_4264,333519,250.0,300.0,9097,16.0,14.0,5.0,1.0,62.61111111111112,,,,87.5
5067,ID_3309,333346,250.0,300.0,17711,19.0,18.0,2.0,1.0,43.04347826086956,,,,94.74
5068,ID_2480,333346,250.0,300.0,71973,61.0,42.0,20.0,14.0,63.44303797468354,,,,68.85
5069,ID_495,333346,250.0,300.0,3511,2.0,2.0,2.0,,55.5,,,,100.0
5070,ID_1940,333346,250.0,300.0,17534,25.0,21.0,15.0,1.0,86.25641025641026,,,,84.0
5071,ID_1675,333346,250.0,300.0,16562,18.0,17.0,5.0,4.0,60.65,,,,94.44
5072,ID_3049,333346,250.0,300.0,13308,11.0,11.0,0.0,1.0,82.92,,,,100.0
5073,ID_4075,333519,250.0,300.0,3518,1.0,1.0,1.0,,56.0,,,,100.0
5074,ID_2790,333346,250.0,300.0,4412,8.0,5.0,2.0,,58.92857142857143,,,,62.5
5075,ID_2063,333519,250.0,300.0,24559,56.0,46.0,11.0,95.0,61.02702702702703,,,,82.14
5076,ID_1296,333519,250.0,300.0,38644,20.0,17.0,9.0,,68.0,,,,85.0
5077,ID_2624,333519,250.0,300.0,3231,8.0,7.0,2.0,,62.8,,,,87.5
5078,ID_1700,333519,250.0,300.0,3322,3.0,3.0,2.0,,72.66666666666667,,,,100.0
5079,ID_1141,333519,250.0,300.0,137223,224.0,193.0,69.0,13.0,64.3622828784119,,,,86.16
5080,ID_3822,333519,250.0,300.0,6080,3.0,1.0,0.0,,90.0,,,,33.33
5081,ID_1081,333519,250.0,300.0,9490,6.0,5.0,1.0,,59.5,,,,83.33
5082,ID_2263,333519,,,2490,,,,,,,,,
5083,ID_477,333519,,,6356,,,,1.0,,,,,
5084,ID_2517,333519,250.0,300.0,3952,2.0,1.0,0.0,1.0,52.5,,,,50.0
5085,ID_3798,333519,250.0,300.0,2871,8.0,6.0,2.0,,69.0,,,,75.0
5086,ID_2688,333346,,,3393,,,,,,,,,
5087,ID_1882,333346,,,14043,,,,,,,,,
5088,ID_557,333346,,,2177,,,,,,,,,
5089,ID_3636,333519,,,2829,,,,,,,,,
5090,ID_1951,333519,250.0,300.0,7058,10.0,10.0,2.0,,56.61764705882353,,,,100.0
5091,ID_3342,333346,250.0,300.0,8624,8.0,7.0,3.0,9.0,65.7,,,,87.5
5092,ID_1190,333346,250.0,300.0,16933,13.0,10.0,6.0,1.0,81.05263157894737,,,,76.92
5093,ID_1689,333346,250.0,300.0,7370,12.0,12.0,4.0,,67.5,,,,100.0
5094,ID_1886,333346,250.0,300.0,24049,83.0,75.0,41.0,5.0,67.98850574712644,,,,90.36
5095,ID_1068,333346,250.0,300.0,4734,2.0,2.0,1.0,,54.5,,,,100.0
5096,ID_2317,333346,250.0,300.0,4038,3.0,1.0,1.0,,32.666666666666664,,,,33.33
5097,ID_3985,333346,250.0,300.0,14110,4.0,1.0,1.0,1.0,41.75,,,,25.0
5098,ID_483,333346,250.0,300.0,2210,5.0,5.0,1.0,,98.0,,,,100.0
5099,ID_687,333519,250.0,300.0,33941,19.0,10.0,6.0,1.0,45.22222222222222,,,,52.63
5100,ID_706,333519,250.0,300.0,5431,5.0,4.0,1.0,2.0,66.85714285714286,,,,80.0
5101,ID_3424,333519,250.0,300.0,3230,20.0,14.0,9.0,,54.98148148148148,,,,70.0
5102,ID_1228,333519,250.0,300.0,6137,44.0,37.0,14.0,2.0,57.91752577319588,,,,84.09
5103,ID_2888,333519,250.0,300.0,32527,165.0,143.0,50.0,12.0,72.85900783289817,,,,86.67
5104,ID_344,333346,250.0,300.0,11108,14.0,8.0,5.0,,65.35714285714286,,,,57.14
5105,ID_1639,333346,250.0,300.0,4509,6.0,5.0,4.0,,68.83333333333333,,,,83.33
5106,ID_1699,333519,250.0,300.0,2466,5.0,0.0,0.0,7.0,67.23076923076923,,,,0.0
5107,ID_4536,333519,250.0,300.0,2611,1.0,1.0,1.0,,45.0,,,,100.0
5108,ID_1876,333346,250.0,300.0,3758,8.0,8.0,2.0,1.0,34.63157894736842,,,,100.0
5109,ID_4198,333519,250.0,300.0,9641,4.0,4.0,0.0,,58.25,,,,100.0
5110,ID_3923,333519,250.0,300.0,2466,6.0,6.0,1.0,2.0,63.66666666666666,,,,100.0
5111,ID_1438,333346,250.0,300.0,2328,2.0,2.0,1.0,,59.5,,,,100.0
5112,ID_3984,333519,,,9413,,,,,,,,,
5113,ID_2756,333519,,,9736,,,,,,,,,
5114,ID_561,333519,250.0,300.0,14725,26.0,22.0,5.0,1.0,28.77777777777778,,,,84.62
5115,ID_4366,333519,250.0,300.0,3609,8.0,3.0,1.0,5.0,61.16666666666666,,,,37.5
5116,ID_2036,333519,250.0,300.0,6015,10.0,9.0,3.0,,66.21428571428571,,,,90.0
5117,ID_547,333519,,,2168,1.0,1.0,0.0,,,,,,100.0
5118,ID_494,333519,250.0,300.0,29513,58.0,45.0,22.0,14.0,83.26744186046511,,,,77.59
5119,ID_1443,333346,250.0,300.0,3545,4.0,3.0,1.0,,72.2,,,,75.0
5120,ID_3528,333346,250.0,300.0,5889,1.0,0.0,0.0,,43.0,,,,0.0
5121,ID_1492,333346,250.0,300.0,16662,26.0,23.0,12.0,1.0,58.7,,,,88.46
5122,ID_2005,333346,250.0,300.0,2551,1.0,0.0,0.0,,59.0,,,,0.0
5123,ID_3290,333346,250.0,300.0,2970,15.0,12.0,10.0,,66.3,,,,80.0
5124,ID_904,333346,250.0,300.0,3145,8.0,7.0,4.0,1.0,61.5,,,,87.5
5125,ID_3623,333346,250.0,300.0,4858,37.0,16.0,10.0,3.0,61.44444444444444,,,,43.24
5126,ID_2693,333519,250.0,300.0,48355,44.0,39.0,22.0,1.0,58.47674418604651,,,,88.64
5127,ID_1725,333519,250.0,300.0,2251,1.0,0.0,0.0,,76.0,,,,0.0
5128,ID_3201,333346,250.0,300.0,4691,3.0,3.0,3.0,2.0,59.6,,,,100.0
5129,ID_3932,333519,250.0,300.0,876803,1940.0,1555.0,688.0,315.0,62.12343260188088,,,,80.15
5130,ID_676,333519,250.0,300.0,6114,7.0,4.0,0.0,14.0,54.57142857142857,,,,57.14
5131,ID_3212,333519,250.0,300.0,2538,1.0,1.0,0.0,2.0,59.0,,,,100.0
5132,ID_4442,333346,,,2047,,,,,,,,,
5133,ID_1370,333346,,,2227,,,,,,,,,
5134,ID_4046,333519,250.0,300.0,12630,27.0,27.0,16.0,4.0,72.09756097560975,,,,100.0
5135,ID_1614,333519,250.0,300.0,12090,10.0,7.0,4.0,,64.3,,,,70.0
5136,ID_2506,333519,250.0,300.0,50858,47.0,39.0,19.0,,84.25301204819277,,,,82.98
5137,ID_4460,333519,250.0,300.0,2649,3.0,1.0,0.0,,48.333333333333336,,,,33.33
5138,ID_1328,333519,250.0,300.0,2536,1.0,1.0,0.0,,56.0,,,,100.0
5139,ID_3231,333519,250.0,300.0,2855,12.0,12.0,6.0,,72.66666666666667,,,,100.0
5140,ID_3736,333519,250.0,300.0,12582,17.0,13.0,3.0,,60.36,,,,76.47
5141,ID_2006,333519,250.0,300.0,30440,13.0,11.0,7.0,,58.56521739130435,,,,84.62
5142,ID_172,333519,250.0,300.0,7730,4.0,4.0,0.0,,61.75,,,,100.0
5143,ID_224,333519,250.0,300.0,8116,8.0,7.0,0.0,,57.18181818181818,,,,87.5
5144,ID_3620,333519,250.0,300.0,5655,9.0,8.0,3.0,,57.47619047619048,,,,88.89
5145,ID_1096,333519,250.0,300.0,25704,33.0,26.0,6.0,2.0,51.61971830985915,,,,78.79
5146,ID_4409,333519,250.0,300.0,20507,14.0,10.0,2.0,1.0,54.0,,,,71.43
5147,ID_2181,333519,250.0,300.0,3533,8.0,7.0,3.0,,62.25,,,,87.5
5148,ID_2118,333519,250.0,300.0,31790,26.0,22.0,13.0,12.0,52.48275862068966,,,,84.62
5149,ID_1293,333346,250.0,300.0,25626,9.0,5.0,3.0,1.0,64.0,,,,55.56
5150,ID_2962,333519,250.0,300.0,26582,4.0,4.0,2.0,,55.0,,,,100.0
5151,ID_200,333519,250.0,300.0,94535,41.0,34.0,20.0,3.0,71.84210526315789,,,,82.93
5152,ID_1154,333519,250.0,300.0,50946,93.0,79.0,24.0,4.0,71.175,,,,84.95
5153,ID_2203,333519,250.0,300.0,42594,79.0,60.0,31.0,5.0,63.345794392523366,,,,75.95
5154,ID_3921,333519,250.0,300.0,18648,8.0,3.0,1.0,,56.4,,,,37.5
5155,ID_2586,333519,250.0,300.0,2877,4.0,4.0,3.0,,59.1,,,,100.0
5156,ID_1300,333519,250.0,300.0,5067,13.0,11.0,2.0,,69.47619047619048,,,,84.62
5157,ID_633,333519,250.0,300.0,6041,5.0,5.0,2.0,4.0,40.57142857142857,,,,100.0
5158,ID_3978,333519,250.0,300.0,15585,68.0,60.0,20.0,20.0,61.017857142857146,,,,88.24
5159,ID_638,333519,250.0,300.0,3891,2.0,2.0,1.0,,86.5,,,,100.0
5160,ID_454,333346,250.0,300.0,8240,33.0,26.0,19.0,,68.45098039215686,,,,78.79
5161,ID_660,333346,250.0,300.0,40768,34.0,22.0,13.0,10.0,61.2,,,,64.71
5162,ID_2969,333346,250.0,300.0,3070,5.0,5.0,1.0,,55.85714285714285,,,,100.0
5163,ID_3056,333346,250.0,300.0,2943,7.0,7.0,2.0,,102.57142857142856,,,,100.0
5164,ID_1863,333346,250.0,300.0,30267,61.0,43.0,29.0,8.0,60.77647058823529,,,,70.49
5165,ID_1277,333346,250.0,300.0,2334,7.0,4.0,3.0,,60.11111111111112,,,,57.14
5166,ID_4019,333346,250.0,300.0,2379,1.0,1.0,0.0,,120.0,,,,100.0
5167,ID_1030,333519,250.0,300.0,8384,30.0,28.0,11.0,2.0,75.73214285714286,,,,93.33
5168,ID_3727,333519,250.0,300.0,11886,2.0,2.0,1.0,,30.5,,,,100.0
5169,ID_3235,333519,250.0,300.0,12022,8.0,7.0,2.0,,65.41666666666667,,,,87.5
5170,ID_213,333519,250.0,300.0,3696,23.0,23.0,9.0,,60.85714285714285,,,,100.0
5171,ID_448,333519,250.0,300.0,5028,6.0,6.0,3.0,,57.42857142857143,,,,100.0
5172,ID_3081,333519,250.0,300.0,2713,7.0,6.0,1.0,1.0,48.0,,,,85.71
5173,ID_3595,333346,250.0,300.0,2036,10.0,9.0,2.0,,58.75,,,,90.0
5174,ID_1846,333346,250.0,300.0,2723,1.0,1.0,1.0,,14.0,,,,100.0
5175,ID_815,333346,250.0,300.0,6954,10.0,8.0,1.0,1.0,62.85714285714285,,,,80.0
5176,ID_1489,333519,,,3132,,,,,,,,,
5177,ID_2293,333519,250.0,300.0,79505,1324.0,180.0,35.0,1079.0,58.12334568554791,,,,13.6
5178,ID_3928,333519,250.0,300.0,6784,12.0,9.0,5.0,1.0,64.44444444444444,,,,75.0
5179,ID_1182,333519,250.0,300.0,2599,8.0,8.0,5.0,,57.333333333333336,,,,100.0
5180,ID_1280,333519,250.0,300.0,112900,288.0,262.0,115.0,13.0,60.30962343096234,,,,90.97
5181,ID_1311,333519,,,2711,,,,,,,,,
5182,ID_1957,333519,,,3057,,,,1.0,,,,,
5183,ID_4442,333519,250.0,300.0,5931,1.0,1.0,0.0,,50.0,,,,100.0
5184,ID_1797,333346,250.0,300.0,3991,4.0,3.0,3.0,1.0,58.5,,,,75.0
5185,ID_2161,333346,250.0,300.0,7242,13.0,13.0,3.0,,62.24,,,,100.0
5186,ID_3401,333519,250.0,300.0,4937,3.0,3.0,3.0,2.0,59.0,,,,100.0
5187,ID_1449,333519,250.0,300.0,2113,2.0,1.0,0.0,,84.0,,,,50.0
5188,ID_1901,333519,250.0,300.0,28327,79.0,64.0,19.0,4.0,31.272727272727277,,,,81.01
5189,ID_3343,333519,250.0,300.0,13298,18.0,14.0,0.0,,60.85294117647059,,,,77.78
5190,ID_2711,333519,250.0,300.0,2981,1.0,1.0,0.0,,96.0,,,,100.0
5191,ID_2987,333519,250.0,300.0,2697752,9500.0,8788.0,6410.0,151.0,71.4900566979775,,,,92.51
